ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Gang Zhou, Richard Hull",SIGMOD Conference,2002,"('year',)"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,COUGAR: the network is the database,"Wai Fu Fung, David Sun, Johannes Gehrke",SIGMOD Conference,1996,"('title', 'authors')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,COUGAR: the network is the database,"Gang Zhou, Richard Hull",International Conference on Management of Data,1996,"('title', 'venue')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,COUGAR: the network is the database,"Gang Zhou, Richard Hull",SIGMOD Conference,2002,"('title', 'year')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Wai Fu Fung, David Sun, Johannes Gehrke",International Conference on Management of Data,1996,"('authors', 'venue')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Wai Fu Fung, David Sun, Johannes Gehrke",SIGMOD Conference,2002,"('authors', 'year')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Gang Zhou, Richard Hull",International Conference on Management of Data,2002,"('venue', 'year')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,COUGAR: the network is the database,"Wai Fu Fung, David Sun, Johannes Gehrke",International Conference on Management of Data,1996,"('title', 'authors', 'venue')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,COUGAR: the network is the database,"Wai Fu Fung, David Sun, Johannes Gehrke",SIGMOD Conference,2002,"('title', 'authors', 'year')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,COUGAR: the network is the database,"Gang Zhou, Richard Hull",International Conference on Management of Data,2002,"('title', 'venue', 'year')"
A framework for supporting data integration using the materialized and virtual approaches,"Richard Hull, Gang Zhou",International Conference on Management of Data,1996,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Wai Fu Fung, David Sun, Johannes Gehrke",International Conference on Management of Data,2002,"('authors', 'venue', 'year')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Of Objects and Databases: A Decade of Turmoil,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",VLDB,2001,"('title',)"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Functional Properties of Information Filtering,"Michael J. Carey, David J. DeWitt",VLDB,2001,"('authors',)"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Functional Properties of Information Filtering,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",Very Large Data Bases,2001,"('venue',)"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Functional Properties of Information Filtering,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",VLDB,1996,"('year',)"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Of Objects and Databases: A Decade of Turmoil,"Michael J. Carey, David J. DeWitt",VLDB,2001,"('title', 'authors')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Of Objects and Databases: A Decade of Turmoil,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",Very Large Data Bases,2001,"('title', 'venue')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Of Objects and Databases: A Decade of Turmoil,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",VLDB,1996,"('title', 'year')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Functional Properties of Information Filtering,"Michael J. Carey, David J. DeWitt",Very Large Data Bases,2001,"('authors', 'venue')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Functional Properties of Information Filtering,"Michael J. Carey, David J. DeWitt",VLDB,1996,"('authors', 'year')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Functional Properties of Information Filtering,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",Very Large Data Bases,1996,"('venue', 'year')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Of Objects and Databases: A Decade of Turmoil,"Michael J. Carey, David J. DeWitt",Very Large Data Bases,2001,"('title', 'authors', 'venue')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Of Objects and Databases: A Decade of Turmoil,"Michael J. Carey, David J. DeWitt",VLDB,1996,"('title', 'authors', 'year')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Of Objects and Databases: A Decade of Turmoil,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",Very Large Data Bases,1996,"('title', 'venue', 'year')"
Functional Properties of Information Filtering,"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",Very Large Data Bases,2001,Functional Properties of Information Filtering,"Michael J. Carey, David J. DeWitt",Very Large Data Bases,1996,"('authors', 'venue', 'year')"
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,New Concurrency Control Algorithms for Accessing and Compacting B-Trees,"Andrea Zisman, V. W. Setzer",International Conference on Management of Data,1994,"('title', 'authors')"
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,New Concurrency Control Algorithms for Accessing and Compacting B-Trees,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",VLDB,1994,"('title', 'venue')"
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,Predictive dynamic load balancing of parallel and distributed rule and query processing,"Andrea Zisman, V. W. Setzer",VLDB,1994,"('authors', 'venue')"
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,New Concurrency Control Algorithms for Accessing and Compacting B-Trees,"Andrea Zisman, V. W. Setzer",VLDB,1994,"('title', 'authors', 'venue')"
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,New Concurrency Control Algorithms for Accessing and Compacting B-Trees,"Andrea Zisman, V. W. Setzer",International Conference on Management of Data,1994,"('title', 'authors', 'year')"
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,New Concurrency Control Algorithms for Accessing and Compacting B-Trees,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",VLDB,1994,"('title', 'venue', 'year')"
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,Predictive dynamic load balancing of parallel and distributed rule and query processing,"Andrea Zisman, V. W. Setzer",VLDB,1994,"('authors', 'venue', 'year')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,"Workflow automation: applications, technology and research","Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,"('title',)"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",International Conference on Management of Data,1994,"('venue',)"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1995,"('year',)"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,"Workflow automation: applications, technology and research",Amit Sheth,SIGMOD Conference,1994,"('title', 'authors')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,"Workflow automation: applications, technology and research","Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",International Conference on Management of Data,1994,"('title', 'venue')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,"Workflow automation: applications, technology and research","Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1995,"('title', 'year')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,Amit Sheth,International Conference on Management of Data,1994,"('authors', 'venue')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,Amit Sheth,SIGMOD Conference,1995,"('authors', 'year')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",International Conference on Management of Data,1995,"('venue', 'year')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,"Workflow automation: applications, technology and research",Amit Sheth,International Conference on Management of Data,1994,"('title', 'authors', 'venue')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,"Workflow automation: applications, technology and research",Amit Sheth,SIGMOD Conference,1995,"('title', 'authors', 'year')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,"Workflow automation: applications, technology and research","Jae-Jun Hwang, Mauricio A. Hern�ndez, Salvatore J. Stolfo, Hasanat M. Dewan",International Conference on Management of Data,1995,"('title', 'venue', 'year')"
Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,Amit Sheth,International Conference on Management of Data,1995,"('authors', 'venue', 'year')"
Similarity Search for Adaptive Ellipsoid Queries Using Spatial Transformation,"Yasushi Sakurai, Masatoshi Yoshikawa, Ryoji Kataoka, Shunsuke Uemura",Very Large Data Bases,2001,Data access for the masses through OLE DB,"Yasushi Sakurai, Shunsuke Uemura, Masatoshi Yoshikawa, Ryoji Kataoka",VLDB,2001,"('title',)"
Similarity Search for Adaptive Ellipsoid Queries Using Spatial Transformation,"Yasushi Sakurai, Masatoshi Yoshikawa, Ryoji Kataoka, Shunsuke Uemura",Very Large Data Bases,2001,Similarity Search for Adaptive Ellipsoid Queries Using Spatial Transformation,Jos&#233; A. Blakeley,VLDB,2001,"('authors',)"
Similarity Search for Adaptive Ellipsoid Queries Using Spatial Transformation,"Yasushi Sakurai, Masatoshi Yoshikawa, Ryoji Kataoka, Shunsuke Uemura",Very Large Data Bases,2001,Similarity Search for Adaptive Ellipsoid Queries Using Spatial Transformation,"Yasushi Sakurai, Shunsuke Uemura, Masatoshi Yoshikawa, Ryoji Kataoka",VLDB,1996,"('year',)"
