ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
TelegraphCQ: continuous dataflow processing,"Sirish Chandrasekaran, Owen Cooper, Amol Deshpande, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong, Sailesh Krishnamurthy, Samuel R. Madden, Fred Reiss, Mehul A. Shah",International Conference on Management of Data,2003,TelegraphCQ: Continuous Dataflow Processing,"Ji-Rong Wen, Qing Li, Wei-Ying Ma, Hong-Jiang Zhang",ACM SIGMOD Record ,2003,"('title', 'year')"
TelegraphCQ: continuous dataflow processing,"Sirish Chandrasekaran, Owen Cooper, Amol Deshpande, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong, Sailesh Krishnamurthy, Samuel R. Madden, Fred Reiss, Mehul A. Shah",International Conference on Management of Data,2003,TelegraphCQ: Continuous Dataflow Processing,"Mehul A. Shah, Wei Hong, Sirish Chandrasekaran, Samuel Madden, Sailesh Krishnamurthy, Amol Deshpande, Frederick Reiss, Owen Cooper, Joseph M. Hellerstein, Michael J. Franklin",SIGMOD Conference,2003,"('title', 'authors', 'venue')"
TelegraphCQ: continuous dataflow processing,"Sirish Chandrasekaran, Owen Cooper, Amol Deshpande, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong, Sailesh Krishnamurthy, Samuel R. Madden, Fred Reiss, Mehul A. Shah",International Conference on Management of Data,2003,TelegraphCQ: Continuous Dataflow Processing,"Mehul A. Shah, Wei Hong, Sirish Chandrasekaran, Samuel Madden, Sailesh Krishnamurthy, Amol Deshpande, Frederick Reiss, Owen Cooper, Joseph M. Hellerstein, Michael J. Franklin",ACM SIGMOD Record ,2003,"('title', 'authors', 'year')"
TelegraphCQ: continuous dataflow processing,"Sirish Chandrasekaran, Owen Cooper, Amol Deshpande, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong, Sailesh Krishnamurthy, Samuel R. Madden, Fred Reiss, Mehul A. Shah",International Conference on Management of Data,2003,TelegraphCQ: Continuous Dataflow Processing,"Ji-Rong Wen, Qing Li, Wei-Ying Ma, Hong-Jiang Zhang",SIGMOD Conference,2003,"('title', 'venue', 'year')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,Joseph M. Hellerstein,VLDB,1998,"('title', 'authors', 'year')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,"Hiroyuki Kitagawa, Satoshi Takano, Seiichi Koizumi, Atsuyuki Morishima",ACM Transactions on Database Systems (TODS) ,1998,"('title', 'venue', 'year')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,Joseph M. Hellerstein,ACM Transactions on Database Systems (TODS) ,1998,"('authors', 'venue', 'year')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,"Michael Pizzo, Jos� A. Blakeley",SIGMOD Conference,1998,"('title',)"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,Joseph M. Hellerstein,SIGMOD Conference,1998,"('title', 'authors')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,"Michael Pizzo, Jos� A. Blakeley",ACM Transactions on Database Systems (TODS) ,1998,"('title', 'venue')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,"Michael Pizzo, Jos� A. Blakeley",SIGMOD Conference,1998,"('title', 'year')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,Joseph M. Hellerstein,ACM Transactions on Database Systems (TODS) ,1998,"('title', 'authors', 'venue')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,Joseph M. Hellerstein,SIGMOD Conference,1998,"('title', 'authors', 'year')"
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998,Optimization techniques for queries with expensive methods,"Michael Pizzo, Jos� A. Blakeley",ACM Transactions on Database Systems (TODS) ,1998,"('title', 'venue', 'year')"
Optimization techniques for queries with expensive methods,Joseph M. Hellerstein,ACM Transactions on Database Systems (TODS) ,1998,Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,International Conference on Management of Data,1998,"('title', 'authors', 'year')"
XTRACT: a system for extracting document type descriptors from XML documents,"Minos Garofalakis, Aristides Gionis, Rajeev Rastogi, S. Seshadri, Kyuseok Shim",International Conference on Management of Data,2000,XTRACT: A System for Extracting Document Type Descriptors from XML Documents,"S. Amer-Yahia, S. Cho, L. V. S. Lakshmanan, D. Srivastava",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,"('title', 'year')"
XTRACT: a system for extracting document type descriptors from XML documents,"Minos Garofalakis, Aristides Gionis, Rajeev Rastogi, S. Seshadri, Kyuseok Shim",International Conference on Management of Data,2000,XTRACT: A System for Extracting Document Type Descriptors from XML Documents,"Rajeev Rastogi, S. Seshadri, Minos N. Garofalakis, Aristides Gionis, Kyuseok Shim",SIGMOD Conference,2002,"('title', 'authors', 'venue')"
XTRACT: a system for extracting document type descriptors from XML documents,"Minos Garofalakis, Aristides Gionis, Rajeev Rastogi, S. Seshadri, Kyuseok Shim",International Conference on Management of Data,2000,XTRACT: A System for Extracting Document Type Descriptors from XML Documents,"Rajeev Rastogi, S. Seshadri, Minos N. Garofalakis, Aristides Gionis, Kyuseok Shim",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,"('title', 'authors', 'year')"
XTRACT: a system for extracting document type descriptors from XML documents,"Minos Garofalakis, Aristides Gionis, Rajeev Rastogi, S. Seshadri, Kyuseok Shim",International Conference on Management of Data,2000,XTRACT: A System for Extracting Document Type Descriptors from XML Documents,"S. Amer-Yahia, S. Cho, L. V. S. Lakshmanan, D. Srivastava",SIGMOD Conference,2000,"('title', 'venue', 'year')"
Spectral Bloom Filters,"Yossi Matias, Saar Cohen",SIGMOD Conference,2003,Spectral bloom filters,"Saar Cohen, Yossi Matias",SIGMOD Conference,2003,"('title', 'authors', 'year')"
Spectral Bloom Filters,"Yossi Matias, Saar Cohen",SIGMOD Conference,2003,Spectral bloom filters,Jiawei Han,International Conference on Management of Data,2003,"('title', 'venue', 'year')"
WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",VLDB,1996,WATCHMAN: A Data Warehouse Intelligent Cache Manager,Leonard Gallagher,SIGMOD Record,1996,"('title', 'year')"
WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",VLDB,1996,WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",SIGMOD Record,1996,"('title', 'authors', 'year')"
WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",VLDB,1996,WATCHMAN: A Data Warehouse Intelligent Cache Manager,Leonard Gallagher,Very Large Data Bases,1996,"('title', 'venue', 'year')"
WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",Very Large Data Bases,1996,WATCHMAN : A Data Warehouse Intelligent Cache Manager,Xiaolei Qian,ACM SIGMOD Record ,1996,"('title',)"
WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",Very Large Data Bases,1996,WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",ACM SIGMOD Record ,1996,"('title', 'authors')"
WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",Very Large Data Bases,1996,WATCHMAN : A Data Warehouse Intelligent Cache Manager,Xiaolei Qian,VLDB,1996,"('title', 'venue')"
WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",Very Large Data Bases,1996,WATCHMAN : A Data Warehouse Intelligent Cache Manager,Xiaolei Qian,ACM SIGMOD Record ,1996,"('title', 'year')"
WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",Very Large Data Bases,1996,WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",VLDB,1996,"('title', 'authors', 'venue')"
WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",Very Large Data Bases,1996,WATCHMAN : A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Radek Vingralek, Junho Shim",ACM SIGMOD Record ,1996,"('title', 'authors', 'year')"
WATCHMAN: A Data Warehouse Intelligent Cache Manager,"Peter Scheuermann, Junho Shim, Radek Vingralek",Very Large Data Bases,1996,WATCHMAN : A Data Warehouse Intelligent Cache Manager,Xiaolei Qian,VLDB,1996,"('title', 'venue', 'year')"
Qualified Answers That Reflect User Needs and Preferences,"Terry Gaasterland, Jorge Lobo",Very Large Data Bases,1994,Qualified Answers That Reflect User Needs and Preferences,,ACM SIGMOD Record ,1994,"('title', 'year')"
Qualified Answers That Reflect User Needs and Preferences,"Terry Gaasterland, Jorge Lobo",Very Large Data Bases,1994,Qualified Answers That Reflect User Needs and Preferences,"Terry Gaasterland, Jorge Lobo",ACM SIGMOD Record ,1994,"('title', 'authors', 'year')"
Qualified Answers That Reflect User Needs and Preferences,"Terry Gaasterland, Jorge Lobo",Very Large Data Bases,1994,Qualified Answers That Reflect User Needs and Preferences,,VLDB,1994,"('title', 'venue', 'year')"
Phoenix: Making Applications Robust,"David B. Lomet, Roger S. Barga",SIGMOD Conference,1999,Phoenix: making applications robust,"Roger Barga, David B. Lomet",VLDB,1999,"('title', 'authors', 'year')"
Phoenix: Making Applications Robust,"David B. Lomet, Roger S. Barga",SIGMOD Conference,1999,Phoenix: making applications robust,"Kyu-Young Whang, Il-Yeol Song, Young-Koo Lee, Jong-Hak Lee",International Conference on Management of Data,1999,"('title', 'venue', 'year')"
Phoenix: making applications robust,"Roger Barga, David B. Lomet",International Conference on Management of Data,1999,Phoenix: Making Applications Robust,"David B. Lomet, Roger S. Barga",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'authors', 'year')"
Phoenix: making applications robust,"Roger Barga, David B. Lomet",International Conference on Management of Data,1999,Phoenix: Making Applications Robust,"Massimo Mecella, Barbara Pernici",SIGMOD Conference,1999,"('title', 'venue', 'year')"
Too Much Middleware,Michael Stonebraker,SIGMOD Record,2002,The OASIS Multidatabase Prototype,"John Murphy, Mark Roantree, Wilhelm Hasselbring",ACM SIGMOD Record ,2002,"('venue', 'year')"
Too Much Middleware,Michael Stonebraker,SIGMOD Record,2002,Too much middleware,"John Murphy, Mark Roantree, Wilhelm Hasselbring",ACM SIGMOD Record ,2002,"('title', 'venue', 'year')"
Too Much Middleware,Michael Stonebraker,SIGMOD Record,2002,The OASIS Multidatabase Prototype,Michael Stonebraker,ACM SIGMOD Record ,2002,"('authors', 'venue', 'year')"
Visual COKO: a debugger for query optimizer development,"Daniel J. Abadi, Mitch Cherniack",International Conference on Management of Data,2002,Visual COKO: a debugger for query optimizer development,"Daniel J. Abadi, Mitch Cherniack",International Conference on Management of Data,2002,"('title', 'authors', 'year')"
Visual COKO: a debugger for query optimizer development,"Daniel J. Abadi, Mitch Cherniack",International Conference on Management of Data,2002,Visual COKO: a debugger for query optimizer development,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",SIGMOD Conference,2002,"('title', 'venue', 'year')"
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Rakesh Agrawal, John C. Shafer",VLDB,1997,Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Prakash Sundaresan, Jim Gray, Robert Barnes, Tom Barclay",SIGMOD Record,1997,"('title', 'year')"
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Rakesh Agrawal, John C. Shafer",VLDB,1997,Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"John C. Shafer, Rakesh Agrawal",SIGMOD Record,1997,"('title', 'authors', 'year')"
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Rakesh Agrawal, John C. Shafer",VLDB,1997,Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Prakash Sundaresan, Jim Gray, Robert Barnes, Tom Barclay",Very Large Data Bases,1997,"('title', 'venue', 'year')"
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"John C. Shafer, Rakesh Agrawal",Very Large Data Bases,1997,Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Stefano Ceri, Piero Fraternali, Stefano Paraboschi",VLDB,1997,"('title', 'venue', 'year')"
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"John C. Shafer, Rakesh Agrawal",Very Large Data Bases,1997,Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Rakesh Agrawal, John C. Shafer",International Conference on Management of Data,1997,"('title', 'authors', 'year')"
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"John C. Shafer, Rakesh Agrawal",Very Large Data Bases,1997,Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Bin Cui, Beng Chin Ooi, Jianwen Su, Kian-Lee Tan",VLDB,1997,"('title', 'venue', 'year')"
Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"John C. Shafer, Rakesh Agrawal",Very Large Data Bases,1997,Contorting high dimensional data for efficient main memory KNN processing,"Rakesh Agrawal, John C. Shafer",VLDB,1997,"('authors', 'venue', 'year')"
Contorting High Dimensional Data for Efficient Main Memory Processing,"Beng Chin Ooi, Bin Cui, Kian-Lee Tan, Jianwen Su",SIGMOD Conference,2003,Contorting high dimensional data for efficient main memory KNN processing,"Bin Cui, Beng Chin Ooi, Jianwen Su, Kian-Lee Tan",VLDB,2003,"('title', 'authors', 'year')"
Contorting High Dimensional Data for Efficient Main Memory Processing,"Beng Chin Ooi, Bin Cui, Kian-Lee Tan, Jianwen Su",SIGMOD Conference,2003,Contorting high dimensional data for efficient main memory KNN processing,"Rakesh Agrawal, John C. Shafer",International Conference on Management of Data,2003,"('title', 'venue', 'year')"
Contorting High Dimensional Data for Efficient Main Memory Processing,"Beng Chin Ooi, Bin Cui, Kian-Lee Tan, Jianwen Su",SIGMOD Conference,2003,Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,"Bin Cui, Beng Chin Ooi, Jianwen Su, Kian-Lee Tan",International Conference on Management of Data,2003,"('authors', 'venue', 'year')"
Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003,Understanding the semantics of sensor data,"Peter Dadam, Wolfgang Klas",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')"
Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003,Understanding the semantics of sensor data,"Daniel S. Weld, Alon Y. Halevy, Zachary G. Ives",VLDB J.,2003,"('title', 'year')"
Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003,Understanding the semantics of sensor data,Murali Mani,VLDB J.,2003,"('title', 'authors', 'year')"
Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003,Understanding the semantics of sensor data,"Daniel S. Weld, Alon Y. Halevy, Zachary G. Ives",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')"
Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003,An XML query engine for network-bound data,Murali Mani,ACM SIGMOD Record ,2003,"('authors', 'venue', 'year')"
On-line Reorganization of Sparsely-populated B+trees,"Betty Salzberg, Chendong Zou",SIGMOD Conference,1996,On-line reorganization of sparsely-populated B+-trees,Jeff Richey,International Conference on Management of Data,1996,"('title', 'venue', 'year')"
On-line reorganization of sparsely-populated B+-trees,"Chendong Zou, Betty Salzberg",International Conference on Management of Data,1996,On-line Reorganization of Sparsely-populated B+trees,"Betty Salzberg, Chendong Zou",ACM SIGMOD Record ,1996,"('title', 'authors', 'year')"
